Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
33,Horn of Greed,Stronghold,9214,10.2,10.05,10.36,2.99227799227798,8.0,9.289,8.0,EX,Schwestern,1,-21.568627450980387,-22.779922779922774,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Horn-Of-Greed?language=1&minCondition=3
43,Underworld Dreams,Legends,7008,84.2,86.79,88.2,1.5986394557823091,81.99,94.40799999999999,81.99,EX,MichelPlaccini,1,-2.624703087885995,-7.040816326530622,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Underworld-Dreams?language=1&minCondition=3
44,Dance of the Dead,Ice Age,6218,15.47,15.3,15.53,1.4810045074050138,14.0,14.963999999999999,14.0,EX,roene,1,-9.502262443438918,-9.851899549259494,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Dance-Of-The-Dead?language=1&minCondition=3
47,Recurring Nightmare,Exodus,9300,47.4,49.2,49.75,1.1055276381909491,46.0,51.091,46.0,EX,EpiphanyG,1,-2.9535864978902926,-7.537688442211055,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Recurring-Nightmare?language=1&minCondition=3
48,Karakas,Legends,7219,37.1,39.51,39.94,1.0766149223835748,30.0,35.580000000000005,30.0,EX,CvonK,1,-19.13746630727763,-24.88733099649474,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Karakas?language=1&minCondition=3
52,Cursed Scroll,Tempest,9006,28.04,27.98,28.09,0.3915984336062635,24.0,30.340000000000003,24.0,EX,Baldo1986,2,-14.40798858773181,-14.560341758632964,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Cursed-Scroll?language=1&minCondition=3
54,Goblin Welder,Urza's Legacy,10637,17.52,17.34,17.37,0.1727115716753088,14.79,17.271,14.79,EX,angrygaspy,1,-15.582191780821923,-14.853195164076002,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Legacy/Goblin-Welder?language=1&minCondition=3
57,Lion's Eye Diamond,Mirage,8323,321.93,318.71,317.17,-0.4855440300154376,299.99,339.68899999999996,299.99,EX,meeples-et-cartes,1,-6.815146149784114,-5.416653529652869,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Lion-s-Eye-Diamond?language=1&minCondition=3
58,Trinisphere,Darksteel,370,17.6,17.52,17.4,-0.6896551724137989,15.0,16.839,15.0,NM,alvaro1990,1,-14.772727272727279,-13.793103448275856,10,https://www.cardmarket.com/en/Magic/Products/Singles/Darksteel/Trinisphere?language=1&minCondition=3
60,Survival of the Fittest,Exodus,9357,191.24,189.9,188.54,-0.72133234326934,177.24,201.911,177.24,EX,satansghost,1,-7.320644216691069,-5.993423146281947,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Survival-Of-The-Fittest?language=1&minCondition=3
62,Ensnaring Bridge,Stronghold,9212,12.52,13.02,12.84,-1.4018691588785024,11.0,11.977,11.0,EX,CvonK,1,-12.140575079872201,-14.330218068535824,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Ensnaring-Bridge?language=1&minCondition=3
63,Enlightened Tutor,Mirage,8269,21.18,21.7,21.39,-1.4492753623188346,18.0,20.417,18.0,EX,D14b0lus,1,-15.014164305949008,-15.848527349228615,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Enlightened-Tutor?language=1&minCondition=3
64,Aluren,Tempest,8842,33.9,31.47,31.0,-1.516129032258061,24.82,28.145,24.82,EX,MichaelB99,1,-26.78466076696165,-19.93548387096774,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Aluren?language=1&minCondition=3
70,Chromium,Legends,7235,31.48,34.77,33.93,-2.475685234305934,25.99,37.715999999999994,25.99,EX,Iliaster,1,-17.439644218551468,-23.401119952844095,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Chromium?language=1&minCondition=3
73,Brushland,Ice Age,6539,10.46,11.77,11.38,-3.427065026362028,7.09,9.532,7.09,NM,maxtlion,1,-32.21797323135756,-37.69771528998243,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Brushland?language=1&minCondition=3
76,Null Rod,Weatherlight,8722,59.93,65.03,62.58,-3.9149888143176783,57.0,59.676,57.0,EX,Miggy2k,1,-4.889037210078424,-8.91658676893576,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Null-Rod?language=1&minCondition=3
82,Vaevictis Asmadi,Legends,7280,32.25,32.33,30.75,-5.138211382113815,28.95,32.587,28.95,EX,CardHouseOfTheEast,1,-10.232558139534886,-5.853658536585368,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Vaevictis-Asmadi?language=1&minCondition=3
84,Sphere of Resistance,Exodus,9367,22.86,22.66,21.47,-5.542617605961814,20.0,22.105,20.0,NM,karkow1,2,-12.510936132983375,-6.846762925011639,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Sphere-Of-Resistance?language=1&minCondition=3
86,Reanimate,Tempest,8780,12.76,13.54,12.75,-6.196078431372543,10.63,12.887,10.63,EX,SwigginPanda,3,-16.69278996865203,-16.62745098039215,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Reanimate?language=1&minCondition=3
91,Thawing Glaciers,Alliances,8041,10.55,10.78,10.04,-7.370517928286856,6.0,9.301,6.0,EX,isys59,1,-43.127962085308056,-40.23904382470119,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Thawing-Glaciers?language=1&minCondition=3
101,Oath of Druids,Exodus,9343,17.29,18.36,15.95,-15.10971786833856,14.39,18.591,14.39,EX,qasno,1,-16.772700983227292,-9.780564263322876,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Oath-Of-Druids?language=1&minCondition=3
8,Dark Ritual,Unlimited,4641,10.7,10.79,12.53,13.886671987230647,12.0,13.768,12.0,EX,Carddude1520,1,12.149532710280381,-4.229848363926571,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Dark-Ritual?language=1&minCondition=3
9,Erhnam Djinn,Arabian Nights,6811,284.28,251.36,291.51,13.773112414668443,290.0,316.33299999999997,290.0,EX,TrelleborgsKalle,1,2.012100745743643,-0.5179925216973658,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Erhnam-Djinn?language=1&minCondition=3
11,Chrome Mox,Mirrodin,152,55.68,50.17,56.92,11.858749121574139,55.0,60.798,55.0,EX,Ampyre,1,-1.2212643678160915,-3.373155305692203,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirrodin/Chrome-Mox?language=1&minCondition=3
27,Dust Bowl,Mercadian Masques,11689,18.2,17.46,18.32,4.694323144104801,17.73,18.811,17.73,NM,r1z1a,1,-2.5824175824175764,-3.2205240174672483,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mercadian-Masques/Dust-Bowl?language=1&minCondition=3
28,Memory Jar,Urza's Legacy,10686,20.45,20.32,21.29,4.556129638327848,20.8,21.439,20.8,EX,ACCIAI0,1,1.711491442542794,-2.301550023485197,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Legacy/Memory-Jar?language=1&minCondition=3
35,Volrath's Stronghold,Stronghold,9222,58.98,59.95,61.49,2.5044722719141306,59.08,61.902,59.08,EX,BilboMTG,1,0.16954899966090442,-3.919336477476018,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Volrath-s-Stronghold?language=1&minCondition=3
37,Adarkar Wastes,Ice Age,6538,23.44,22.19,22.73,2.375714914210291,21.76,24.681000000000004,21.76,EX,Toysnloot,1,-7.167235494880544,-4.267487901451821,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Adarkar-Wastes?language=1&minCondition=3
41,Rhystic Study,Prophecy,3939,33.95,33.16,33.8,1.8934911242603567,33.0,33.834,33.0,NM,gaetan3344,1,-2.79823269513992,-2.3668639053254354,10,https://www.cardmarket.com/en/Magic/Products/Singles/Prophecy/Rhystic-Study?language=1&minCondition=3
45,Sylvan Library,Legends,7092,118.76,124.02,125.75,1.3757455268389693,119.88,132.81,119.88,EX,Bronhy,1,0.943078477601878,-4.667992047713721,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Sylvan-Library?language=1&minCondition=3
49,Lake of the Dead,Alliances,8037,60.71,59.43,59.88,0.7515030060120288,57.49,61.40500000000001,57.49,EX,Darkshar,1,-5.303903804974467,-3.991315965263862,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Lake-Of-The-Dead?language=1&minCondition=3
51,Sensei's Divining Top,Champions of Kamigawa,12179,15.49,15.22,15.32,0.652741514360311,14.95,15.626,14.95,EX,Azyrhaphal,1,-3.486120077469341,-2.4151436031331657,10,https://www.cardmarket.com/en/Magic/Products/Singles/Champions-Of-Kamigawa/Sensei-s-Divining-Top?language=1&minCondition=3
53,Scroll Rack,Tempest,9033,23.42,23.65,23.73,0.3371260008428228,23.0,24.637999999999998,23.0,EX,Dgvs10,1,-1.793339026473107,-3.0762747576906886,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Scroll-Rack?language=1&minCondition=3
59,City of Traitors,Exodus,9371,283.05,299.35,297.27,-0.6997006088741013,289.99,297.192,289.99,EX,Spellslingers,2,2.4518636283342157,-2.448952131059297,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/City-Of-Traitors?language=1&minCondition=3
65,Shallow Grave,Mirage,8090,68.76,74.08,72.86,-1.6744441394455103,70.9,78.60900000000001,70.9,EX,cataclysm-uk,1,3.112274578243165,-2.690090584682945,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Shallow-Grave?language=1&minCondition=3
66,Burgeoning,Stronghold,9137,25.32,24.47,24.02,-1.8734388009991645,23.64,24.49,23.64,NM,Hoshi14637,1,-6.635071090047393,-1.582014987510404,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Burgeoning?language=1&minCondition=3
69,Vampiric Tutor,Visions,8423,41.44,39.87,38.92,-2.4409044193216745,37.0,40.833999999999996,37.0,EX,martinez26695,1,-10.71428571428571,-4.933196300102779,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/Vampiric-Tutor?language=1&minCondition=3
78,Cabal Coffers,Torment,2408,16.09,16.22,15.55,-4.3086816720257115,15.0,16.468,15.0,EX,NilsMueller,1,-6.774394033561218,-3.536977491961419,10,https://www.cardmarket.com/en/Magic/Products/Singles/Torment/Cabal-Coffers?language=1&minCondition=3
81,Tolarian Academy,Urza's Saga,10537,94.96,97.02,92.41,-4.988637593334054,90.98,102.076,90.98,EX,altivo-lee,1,-4.191238416175222,-1.5474515745049158,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Tolarian-Academy?language=1&minCondition=3
87,Ancient Tomb,Tempest,9040,78.53,82.01,77.01,-6.492663290481755,74.0,77.948,74.0,EX,CvonK,1,-5.768496116133963,-3.9085833008700237,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Ancient-Tomb?language=1&minCondition=3
89,Karplusan Forest,Ice Age,6549,25.12,24.07,22.46,-7.168299198575243,21.48,26.575,21.48,EX,Toysnloot,1,-14.490445859872613,-4.363312555654499,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Karplusan-Forest?language=1&minCondition=3
92,Sulfurous Springs,Ice Age,6564,12.06,11.14,10.32,-7.945736434108531,10.0,12.189000000000002,10.0,EX,benditbeuh,1,-17.081260364842457,-3.1007751937984525,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Sulfurous-Springs?language=1&minCondition=3
98,Underground River,Ice Age,6569,14.92,14.84,13.4,-10.746268656716413,13.34,16.087,13.34,EX,Toysnloot,1,-10.589812332439678,-0.4477611940298544,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Underground-River?language=1&minCondition=3
7,Strip Mine,Antiquities,6944,36.05,32.37,38.26,15.394668060637745,50.0,58.220000000000006,50.0,EX,Buzzle1-,2,38.69625520110958,30.684788290642977,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Strip-Mine?language=1&minCondition=3
10,Sol Ring,Unlimited,5169,93.56,69.52,79.96,13.056528264132064,90.0,106.96799999999999,90.0,EX,boensj,1,-3.8050448909790537,12.556278139069544,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Sol-Ring?language=1&minCondition=3
12,Dark Ritual,Alpha,5240,146.38,152.6,168.44,9.403942056518645,198.99,231.01499999999996,198.99,EX,RetroMagic,1,35.94070228173249,18.13702208501544,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Dark-Ritual?language=1&minCondition=3
13,Lightning Bolt,Beta,4950,185.77,210.28,230.71,8.855272853365701,270.0,279.82,270.0,EX,druler,2,45.34101308069117,17.030037709678815,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Lightning-Bolt?language=1&minCondition=3
15,Animate Dead,Beta,4628,271.42,258.06,280.54,8.013117558993375,315.0,347.8,315.0,EX,Iglix,1,16.056296514626773,12.283453339987158,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Animate-Dead?language=1&minCondition=3
16,Guardian Beast,Arabian Nights,6784,451.2,441.6,478.38,7.688448513733846,499.0,559.243,499.0,EX,ignaz333,1,10.593971631205676,4.310380868765417,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Guardian-Beast?language=1&minCondition=3
20,Wrath of God,Unlimited,5087,99.84,102.11,108.76,6.114380286870178,180.0,208.37399999999997,180.0,EX,Fiska,1,80.28846153846153,65.50202280250092,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Wrath-Of-God?language=1&minCondition=3
24,Serendib Efreet,Arabian Nights,6805,446.7,423.98,445.68,4.868964279303533,463.0,477.1779999999999,463.0,EX,Diliz13,2,3.6489814192970695,3.886196374080056,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Serendib-Efreet?language=1&minCondition=3
26,Concordant Crossroads,Legends,7064,101.37,86.62,90.93,4.739909820741231,94.96,104.31300000000002,94.96,EX,Legacytcg,1,-6.323369833284019,4.4319806444517615,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Concordant-Crossroads?language=1&minCondition=3
30,Lightning Bolt,Unlimited,4951,19.48,20.76,21.5,3.441860465116272,22.0,24.471,22.0,EX,marxistdisco,1,12.936344969199176,2.3255813953488373,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Lightning-Bolt?language=1&minCondition=3
32,Exploration,Urza's Saga,10457,31.21,30.51,31.52,3.2043147208121763,32.0,36.94500000000001,32.0,EX,ronan,1,2.531239987183592,1.52284263959391,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Exploration?language=1&minCondition=3
36,Counterspell,Unlimited,4737,55.7,48.49,49.68,2.3953301127214126,70.0,79.468,70.0,EX,pirennef,1,25.67324955116696,40.90177133655394,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Counterspell?language=1&minCondition=3
38,Demonic Tutor,Unlimited,4653,62.21,63.03,64.53,2.3245002324500232,65.37,118.93499999999999,65.37,NM,Tabletopdominion,1,5.079569201093078,1.3017201301720183,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Demonic-Tutor?language=1&minCondition=3
39,Tawnos's Coffin,Antiquities,6905,88.28,89.84,91.67,1.9962910439620358,94.99,102.522,94.99,EX,Iliaster,1,7.600815586769364,3.621686484127842,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Tawnos-s-Coffin?language=1&minCondition=3
40,Yawgmoth's Will,Urza's Saga,10378,98.07,105.46,107.54,1.934164031988109,114.94,115.19200000000001,114.94,EX,RetroMagic,1,17.201998572448257,6.881160498419185,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Yawgmoth-s-Will?language=1&minCondition=3
42,Ring of Ma'rûf,Arabian Nights,6861,79.0,76.34,77.69,1.7376753764963244,94.99,107.856,94.99,EX,pandanstaface,1,20.240506329113916,22.267988158064096,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Ring-Of-Maruf?language=1&minCondition=3
46,Dark Ritual,Beta,4640,97.54,101.45,102.86,1.3707952556873386,135.0,144.288,135.0,EX,ThreeForOne-AT,2,38.40475702275988,31.246354267937004,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Dark-Ritual?language=1&minCondition=3
50,Drop of Honey,Arabian Nights,6810,333.0,309.53,311.74,0.7089241034195279,322.0,354.89199999999994,322.0,EX,Bronhy,2,-3.303303303303303,3.2912042086353983,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Drop-Of-Honey?language=1&minCondition=3
55,Argivian Archaeologist,Antiquities,6965,103.42,102.37,102.14,-0.22518112394752687,105.0,119.25699999999999,105.0,EX,kasj78,1,1.5277509185844114,2.800078323869198,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Argivian-Archaeologist?language=1&minCondition=3
56,Mana Vault,Revised,5792,48.51,48.04,47.82,-0.46005855290673126,49.0,50.294,49.0,EX,Khemintiri,1,1.0101010101010142,2.4675867837724796,10,https://www.cardmarket.com/en/Magic/Products/Singles/Revised/Mana-Vault?language=1&minCondition=3
61,Transmute Artifact,Antiquities,6929,307.11,314.7,310.68,-1.293935882580141,315.0,342.593,315.0,EX,NicolasB,1,2.5691120445442954,1.3904982618771704,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Transmute-Artifact?language=1&minCondition=3
67,Time Spiral,Urza's Saga,10310,65.34,66.26,64.89,-2.1112652180613414,64.99,68.572,64.99,EX,cuisinero,1,-0.5356596265687306,0.1541069502234463,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Time-Spiral?language=1&minCondition=3
68,Sliver Queen,Stronghold,9226,144.75,158.47,154.8,-2.370801033591723,170.0,175.993,170.0,EX,karaswo,1,17.443868739205527,9.819121447028415,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Sliver-Queen?language=1&minCondition=3
71,City in a Bottle,Arabian Nights,6853,349.77,377.94,367.27,-2.9052195932148055,418.0,438.6719999999999,418.0,EX,Jordy,1,19.50710466878235,13.812726332126235,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/City-In-A-Bottle?language=1&minCondition=3
72,Eureka,Legends,7070,324.43,358.38,348.05,-2.9679643729349183,380.0,395.783,380.0,EX,Filemon,1,17.128502296335107,9.179715558109464,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Eureka?language=1&minCondition=3
74,Phyrexian Dreadnought,Mirage,8331,160.62,160.92,155.2,-3.6855670103092777,192.05,195.88600000000002,192.05,EX,tulste,1,19.56792429336322,23.743556701030943,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Phyrexian-Dreadnought?language=1&minCondition=3
75,Humility,Tempest,8971,34.69,35.28,33.99,-3.795233892321268,37.5,38.251999999999995,37.5,EX,Magestore,1,8.100317094263483,10.326566637246243,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Humility?language=1&minCondition=3
77,All Hallow's Eve,Legends,6974,286.78,335.12,321.59,-4.20722037376785,335.0,401.299,335.0,EX,xouloux,1,16.814282725434143,4.169905780652392,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/All-Hallow-s-Eve?language=1&minCondition=3
79,Aladdin,Arabian Nights,6821,45.85,53.56,51.32,-4.364770070148094,59.0,66.137,59.0,EX,Bronhy,1,28.680479825517992,14.96492595479345,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Aladdin?language=1&minCondition=3
80,Intuition,Tempest,8805,139.42,137.54,131.26,-4.784397379247297,135.0,142.27799999999996,135.0,EX,FlorianKupf,1,-3.170276861282447,2.8493067194880464,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Intuition?language=1&minCondition=3
83,Sol Ring,Beta,5168,475.41,495.94,470.74,-5.353273569273907,599.0,786.481,599.0,EX,alcunaidea,1,25.996508277066106,27.246463015677442,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Sol-Ring?language=1&minCondition=3
85,Necropotence,Ice Age,6254,17.77,18.43,17.38,-6.041426927502881,18.8,19.666999999999998,18.8,EX,EpiphanyG,1,5.79628587507035,8.170310701956282,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Necropotence?language=1&minCondition=3
88,Entomb,Odyssey,2544,19.18,22.41,20.93,-7.071189679885334,21.0,23.799,21.0,EX,Kaskade,1,9.489051094890513,0.33444816053511844,10,https://www.cardmarket.com/en/Magic/Products/Singles/Odyssey/Entomb?language=1&minCondition=3
90,Coat of Arms,Exodus,9359,12.0,12.3,11.46,-7.329842931937171,12.0,13.251000000000001,12.0,EX,marxistdisco,1,0.0,4.712041884816746,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Coat-Of-Arms?language=1&minCondition=3
93,City of Brass,Arabian Nights,6864,370.26,413.74,381.12,-8.558984047019312,548.0,570.889,548.0,EX,Zinzillino,1,48.00410522335656,43.78673383711167,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/City-Of-Brass?language=1&minCondition=3
94,Diamond Valley,Arabian Nights,6866,427.12,467.74,428.63,-9.124419662646108,474.99,545.1859999999999,474.99,EX,Magicboxx,1,11.207623150402698,10.815855166460588,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Diamond-Valley?language=1&minCondition=3
95,Lightning Bolt,Alpha,5395,453.81,394.51,360.69,-9.376472871440848,378.1,452.785,378.1,EX,TheMagicCardTraderUK,1,-16.68319340693241,4.826859630153324,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Lightning-Bolt?language=1&minCondition=3
96,Mirror Universe,Legends,7203,218.34,235.0,213.99,-9.818215804476841,260.0,275.099,260.0,EX,Bronhy,1,19.08033342493359,21.501004719846716,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Mirror-Universe?language=1&minCondition=3
97,Swords to Plowshares,Beta,5076,419.71,490.36,443.19,-10.64329068796679,519.99,564.5840000000001,519.99,EX,Larrum,1,23.89268780824856,17.328910850876603,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Swords-To-Plowshares?language=1&minCondition=3
99,Animate Dead,Unlimited,4629,24.59,26.29,23.55,-11.634819532908699,29.0,34.673,29.0,EX,tzirtzi,1,17.934119560797075,23.14225053078556,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Animate-Dead?language=1&minCondition=3
100,Demonic Tutor,Beta,4652,471.56,486.32,432.82,-12.360796636014971,449.99,641.109,449.99,EX,Metropolis-Center,1,-4.574179319704808,3.9670070699135938,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Demonic-Tutor?language=1&minCondition=3
