Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
65,Sliver Queen,Stronghold,9226,152.31,160.56,158.42,-1.3508395404620723,150.0,172.994,150.0,EX,PieterC,1,-1.5166436872168618,-5.3149854816310995,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Sliver-Queen?language=1&minCondition=3
72,Cursed Scroll,Tempest,9006,30.8,27.9,26.97,-3.448275862068965,25.0,29.795000000000005,25.0,EX,JamesBurford,1,-18.83116883116883,-7.304412309974041,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Cursed-Scroll?language=1&minCondition=3
73,Cabal Coffers,Torment,2408,16.48,16.44,15.87,-3.5916824196597488,13.3,16.109,13.3,EX,Ppower82kr,1,-19.296116504854368,-16.194076874606168,10,https://www.cardmarket.com/en/Magic/Products/Singles/Torment/Cabal-Coffers?language=1&minCondition=3
76,Dance of the Dead,Ice Age,6218,15.49,15.66,15.02,-4.260985352862853,14.0,14.913999999999998,14.0,EX,roene,1,-9.61910910264687,-6.7909454061251635,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Dance-Of-The-Dead?language=1&minCondition=3
78,Adarkar Wastes,Ice Age,6538,23.07,22.53,21.5,-4.79069767441861,20.07,24.475,20.07,EX,Toysnloot,1,-13.003901170351106,-6.651162790697674,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Adarkar-Wastes?language=1&minCondition=3
79,Vaevictis Asmadi,Legends,7280,32.25,32.33,30.75,-5.138211382113815,29.0,33.785000000000004,29.0,EX,Techo,1,-10.077519379844961,-5.691056910569105,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Vaevictis-Asmadi?language=1&minCondition=3
81,Thawing Glaciers,Alliances,8041,10.49,10.58,9.86,-7.302231237322522,6.0,9.354000000000001,6.0,EX,isys59,1,-42.80266920877026,-39.14807302231237,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Thawing-Glaciers?language=1&minCondition=3
82,Sulfurous Springs,Ice Age,6564,10.96,10.87,10.04,-8.266932270916335,9.3,12.960000000000003,9.3,NM,Toysnloot,1,-15.145985401459855,-7.370517928286838,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Sulfurous-Springs?language=1&minCondition=3
90,Ancient Tomb,Tempest,9040,84.11,83.53,75.84,-10.139767932489448,65.0,76.689,65.0,EX,GameMahatma,3,-22.720247295208654,-14.293248945147683,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Ancient-Tomb?language=1&minCondition=3
95,Aluren,Tempest,8842,30.97,30.99,27.88,-11.154949784791963,25.0,28.620000000000005,25.0,EX,JulienJ,2,-19.27671940587665,-10.329985652797703,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Aluren?language=1&minCondition=3
102,Oath of Druids,Exodus,9343,15.46,18.06,15.28,-18.193717277486908,14.39,18.615000000000002,14.39,EX,qasno,1,-6.921086675291075,-5.824607329842924,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Oath-Of-Druids?language=1&minCondition=3
104,Brushland,Ice Age,6539,10.74,12.1,10.09,-19.920713577799802,7.09,8.965,7.09,NM,maxtlion,1,-33.98510242085661,-29.73240832507433,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Brushland?language=1&minCondition=3
