Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
25,Underworld Dreams,Legends,7008,85.19,87.19,91.61,4.824800785940401,81.99,96.67699999999999,81.99,EX,MichelPlaccini,1,-3.7563094259889693,-10.501037004693815,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Underworld-Dreams?language=1&minCondition=3
28,Chalice of the Void,Mirrodin,150,15.23,14.7,15.42,4.669260700389109,13.0,14.477,13.0,EX,Favorit60,1,-14.642153644123443,-15.693904020752269,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirrodin/Chalice-Of-The-Void?language=1&minCondition=3
29,Horn of Greed,Stronghold,9214,10.17,10.04,10.53,4.653371320037989,8.0,9.289,8.0,EX,Schwestern,1,-21.337266470009833,-24.026590693257354,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Horn-Of-Greed?language=1&minCondition=3
32,Worldly Tutor,Mirage,8204,13.99,13.46,14.05,4.1992882562277565,9.0,11.927,9.0,EX,JulienJ,1,-35.66833452466047,-35.94306049822064,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Worldly-Tutor?language=1&minCondition=3
33,Volrath's Stronghold,Stronghold,9222,58.58,59.94,62.28,3.7572254335260165,55.0,60.911000000000016,55.0,EX,Demonikos666,1,-6.111300785250936,-11.689145793192038,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Volrath-s-Stronghold?language=1&minCondition=3
34,Maze of Ith,The Dark,7395,18.76,22.16,23.01,3.694046066927429,21.02,26.169,21.02,EX,TheGoose,1,12.046908315565021,-8.648413733159504,10,https://www.cardmarket.com/en/Magic/Products/Singles/The-Dark/Maze-Of-Ith?language=1&minCondition=3
36,Land Tax,Legends,7169,52.46,56.29,58.2,3.2817869415807626,50.0,52.68299999999999,50.0,EX,BlackLilith-13,1,-4.689287075867329,-14.089347079037806,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Land-Tax?language=1&minCondition=3
39,Ensnaring Bridge,Stronghold,9212,13.74,13.11,13.39,2.0911127707244295,11.0,12.275999999999998,11.0,EX,EmirM,4,-19.941775836972344,-17.84914115011203,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Ensnaring-Bridge?language=1&minCondition=3
43,Recurring Nightmare,Exodus,9300,47.05,49.08,49.82,1.4853472501003653,46.0,51.095,46.0,EX,EpiphanyG,1,-2.2316684378320875,-7.667603372139703,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Recurring-Nightmare?language=1&minCondition=3
49,Karakas,Legends,7219,37.1,39.51,39.94,1.0766149223835748,34.29,36.891,34.29,EX,TheMagicCardTraderUK,1,-7.574123989218334,-14.146219328993487,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Karakas?language=1&minCondition=3
54,Dance of the Dead,Ice Age,6218,15.39,15.35,15.44,0.5829015544041442,14.0,14.963999999999999,14.0,EX,roene,1,-9.031838856400263,-9.326424870466319,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Dance-Of-The-Dead?language=1&minCondition=3
55,Survival of the Fittest,Exodus,9357,193.6,188.92,189.42,0.26396367859782494,177.36,201.949,177.36,EX,satansghost,1,-8.388429752066106,-6.366803927779524,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Survival-Of-The-Fittest?language=1&minCondition=3
60,Reanimate,Tempest,8780,12.92,13.55,13.46,-0.6686478454680524,10.63,12.892000000000001,10.63,EX,SwigginPanda,3,-17.724458204334358,-21.025260029717682,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Reanimate?language=1&minCondition=3
61,Trinisphere,Darksteel,370,17.61,17.51,17.38,-0.7479861910241805,15.0,16.766000000000002,15.0,NM,alvaro1990,1,-14.82112436115843,-13.693901035673184,10,https://www.cardmarket.com/en/Magic/Products/Singles/Darksteel/Trinisphere?language=1&minCondition=3
62,Enlightened Tutor,Mirage,8269,21.62,21.68,21.48,-0.9310986964618215,18.0,20.417,18.0,EX,D14b0lus,1,-16.74375578168363,-16.201117318435756,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Enlightened-Tutor?language=1&minCondition=3
65,Sphere of Resistance,Exodus,9367,22.95,22.69,22.2,-2.207207207207216,20.0,22.177,20.0,NM,karkow1,2,-12.854030501089323,-9.909909909909906,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Sphere-Of-Resistance?language=1&minCondition=3
66,Cabal Coffers,Torment,2408,16.26,16.27,15.89,-2.3914411579609753,15.0,16.472,15.0,EX,NilsMueller,1,-7.7490774907749165,-5.60100692259283,10,https://www.cardmarket.com/en/Magic/Products/Singles/Torment/Cabal-Coffers?language=1&minCondition=3
70,Adarkar Wastes,Ice Age,6538,24.07,22.34,21.76,-2.6654411764705803,20.0,23.964,20.0,EX,Ponchim-MTG,1,-16.909015371832155,-8.088235294117654,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Adarkar-Wastes?language=1&minCondition=3
75,Brushland,Ice Age,6539,10.46,11.77,11.38,-3.427065026362028,7.1,9.557,7.1,NM,maxtlion,1,-32.12237093690249,-37.60984182776802,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Brushland?language=1&minCondition=3
82,Vaevictis Asmadi,Legends,7280,32.25,32.33,30.75,-5.138211382113815,28.95,32.565000000000005,28.95,EX,CardHouseOfTheEast,1,-10.232558139534886,-5.853658536585368,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Vaevictis-Asmadi?language=1&minCondition=3
85,Cursed Scroll,Tempest,9006,28.37,27.89,26.06,-7.022256331542602,23.95,29.191000000000003,23.95,EX,CARBON14,3,-15.579837856891087,-8.096699923254027,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Cursed-Scroll?language=1&minCondition=3
87,Null Rod,Weatherlight,8722,58.69,65.79,61.42,-7.1149462715727845,57.0,59.624,57.0,EX,Miggy2k,1,-2.879536547963874,-7.196352979485512,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Null-Rod?language=1&minCondition=3
88,Thawing Glaciers,Alliances,8041,10.49,10.58,9.86,-7.302231237322522,6.0,9.241,6.0,EX,isys59,1,-42.80266920877026,-39.14807302231237,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Thawing-Glaciers?language=1&minCondition=3
95,Aluren,Tempest,8842,32.34,31.37,28.45,-10.26362038664324,24.83,28.151,24.83,EX,MichaelB99,1,-23.22201607915895,-12.724077328646752,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Aluren?language=1&minCondition=3
101,Oath of Druids,Exodus,9343,17.29,18.36,15.95,-15.10971786833856,14.39,18.558,14.39,EX,qasno,1,-16.772700983227292,-9.780564263322876,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Oath-Of-Druids?language=1&minCondition=3
