Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
39,Aluren,Tempest,8842,32.01,30.89,31.21,1.0253123998718368,25.0,28.512999999999998,25.0,EX,JulienJ,2,-21.899406435488906,-19.897468760012817,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Aluren?language=1&minCondition=3
40,Trinisphere,Darksteel,370,17.87,17.54,17.65,0.6232294617563707,16.0,16.967999999999996,16.0,EX,MCthemoonwalker,1,-10.464465584778965,-9.348441926345602,10,https://www.cardmarket.com/en/Magic/Products/Singles/Darksteel/Trinisphere?language=1&minCondition=3
42,Null Rod,Weatherlight,8722,70.58,66.17,66.46,0.43635269334937116,57.0,59.288,57.0,EX,Miggy2k,1,-19.2405780674412,-14.234125789948834,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Null-Rod?language=1&minCondition=3
43,Brushland,Ice Age,6539,9.25,10.63,10.67,0.37488284910964526,8.0,10.578,8.0,EX,Sumsar,1,-13.513513513513514,-25.02343017806935,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Brushland?language=1&minCondition=3
46,Ensnaring Bridge,Stronghold,9212,12.7,12.76,12.73,-0.23566378633149537,11.0,12.117999999999999,11.0,EX,EmirM,4,-13.385826771653539,-13.589945011783191,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Ensnaring-Bridge?language=1&minCondition=3
47,Chalice of the Void,Mirrodin,150,15.07,14.69,14.64,-0.34153005464480146,13.48,14.392000000000001,13.48,EX,tchorlz,2,-10.55076310550763,-7.923497267759563,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirrodin/Chalice-Of-The-Void?language=1&minCondition=3
52,Recurring Nightmare,Exodus,9300,48.26,49.41,48.9,-1.0429447852760696,46.0,51.501999999999995,46.0,EX,EpiphanyG,1,-4.682967260671359,-5.930470347648259,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Recurring-Nightmare?language=1&minCondition=3
53,Enlightened Tutor,Mirage,8269,21.78,21.67,21.42,-1.1671335200746964,20.0,21.34,20.0,NM,ZZZzzzleeper,1,-8.172635445362724,-6.629318394024283,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Enlightened-Tutor?language=1&minCondition=3
55,Goblin Welder,Urza's Legacy,10637,16.05,17.26,16.95,-1.828908554572285,14.79,16.816,14.79,EX,angrygaspy,1,-7.850467289719636,-12.74336283185841,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Legacy/Goblin-Welder?language=1&minCondition=3
59,Horn of Greed,Stronghold,9214,10.23,10.26,10.03,-2.2931206380857474,8.0,9.462,8.0,EX,Backdraft,3,-21.798631476050833,-20.239282153539374,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Horn-Of-Greed?language=1&minCondition=3
60,Karakas,Legends,7219,35.72,39.65,38.75,-2.3225806451612865,33.8,36.617,33.8,EX,buyworld2010,1,-5.375139977603589,-12.774193548387103,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Karakas?language=1&minCondition=3
61,Chromium,Legends,7235,31.48,34.77,33.93,-2.475685234305934,25.99,36.886,25.99,EX,Iliaster,1,-17.439644218551468,-23.401119952844095,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Chromium?language=1&minCondition=3
63,Necropotence,Ice Age,6254,19.05,18.59,18.12,-2.593818984547455,16.5,19.220999999999997,16.5,EX,WI-WIN,1,-13.385826771653548,-8.940397350993383,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Necropotence?language=1&minCondition=3
79,Sphere of Resistance,Exodus,9367,21.19,22.75,21.64,-5.129390018484285,19.0,21.494,19.0,EX,igeldusch,1,-10.335063709296843,-12.199630314232904,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Sphere-Of-Resistance?language=1&minCondition=3
85,Underground River,Ice Age,6569,13.82,14.49,13.59,-6.622516556291394,11.81,15.474,11.81,NM,IzzetTinkerer,1,-14.544138929088277,-13.097866077998525,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Underground-River?language=1&minCondition=3
86,Reanimate,Tempest,8780,13.05,13.64,12.74,-7.064364207221353,10.64,13.191999999999998,10.64,EX,SwigginPanda,3,-18.46743295019157,-16.483516483516482,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Reanimate?language=1&minCondition=3
93,Karplusan Forest,Ice Age,6549,22.86,24.39,22.37,-9.029950827000444,20.72,26.817,20.72,EX,Toysnloot,1,-9.361329833770782,-7.375949932945919,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Karplusan-Forest?language=1&minCondition=3
100,Thawing Glaciers,Alliances,8041,9.51,10.37,9.36,-10.790598290598288,6.0,9.258999999999999,6.0,EX,isys59,1,-36.90851735015773,-35.89743589743589,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Thawing-Glaciers?language=1&minCondition=3
102,Wasteland,Tempest,9075,26.57,29.54,26.0,-13.615384615384613,23.99,27.554999999999996,23.99,EX,BhudaMTG,1,-9.710199473089958,-7.730769230769237,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Wasteland?language=1&minCondition=3
6,Erhnam Djinn,Arabian Nights,6811,284.28,251.36,291.51,13.773112414668443,290.0,316.38199999999995,290.0,EX,TrelleborgsKalle,1,2.012100745743643,-0.5179925216973658,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Erhnam-Djinn?language=1&minCondition=3
19,Memory Jar,Urza's Legacy,10686,22.0,20.44,21.5,4.9302325581395285,20.89,21.517000000000003,20.89,EX,Mtgwebshopdk,1,-5.045454545454542,-2.837209302325579,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Legacy/Memory-Jar?language=1&minCondition=3
45,Sensei's Divining Top,Champions of Kamigawa,12179,15.35,15.37,15.35,-0.13029315960911775,14.95,15.497,14.95,EX,Azyrhaphal,1,-2.605863192182413,-2.605863192182413,10,https://www.cardmarket.com/en/Magic/Products/Singles/Champions-Of-Kamigawa/Sensei-s-Divining-Top?language=1&minCondition=3
49,Cabal Coffers,Torment,2408,15.77,16.28,16.2,-0.4938271604938386,15.9,17.165999999999997,15.9,EX,Donquixotes,2,0.8243500317057754,-1.8518518518518454,10,https://www.cardmarket.com/en/Magic/Products/Singles/Torment/Cabal-Coffers?language=1&minCondition=3
50,Sylvan Library,Legends,7092,118.32,124.02,123.32,-0.5676289328576086,119.88,131.89299999999997,119.88,EX,Bronhy,1,1.3184584178499006,-2.7894907557573774,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Sylvan-Library?language=1&minCondition=3
57,Intuition,Tempest,8805,138.43,136.05,133.25,-2.1013133208255246,130.0,145.29000000000002,130.0,EX,jedismansion,1,-6.0897204363216115,-2.4390243902439024,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Intuition?language=1&minCondition=3
68,Sliver Queen,Stronghold,9226,156.64,160.26,155.15,-3.2935868514340862,150.0,170.0,150.0,EX,PieterC,1,-4.239019407558725,-3.3193683532065776,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Sliver-Queen?language=1&minCondition=3
69,Lake of the Dead,Alliances,8037,58.03,59.52,57.58,-3.369225425494972,57.49,61.818000000000005,57.49,EX,Darkshar,1,-0.9305531621575034,-0.15630427231677024,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Lake-Of-The-Dead?language=1&minCondition=3
74,Underworld Dreams,Legends,7008,86.78,87.25,83.75,-4.179104477611941,81.99,96.171,81.99,EX,MichelPlaccini,1,-5.519705001152347,-2.101492537313439,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Underworld-Dreams?language=1&minCondition=3
78,Maze of Ith,The Dark,7395,20.37,22.78,21.67,-5.122288878634054,21.04,25.978999999999996,21.04,EX,TheGoose,1,3.289150711831115,-2.907245039224746,10,https://www.cardmarket.com/en/Magic/Products/Singles/The-Dark/Maze-Of-Ith?language=1&minCondition=3
89,Tolarian Academy,Urza's Saga,10537,98.55,96.86,89.98,-7.646143587463876,89.95,101.087,89.95,EX,TTRescue,1,-8.726534753932008,-0.03334074238719841,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Tolarian-Academy?language=1&minCondition=3
91,Aladdin's Ring,Arabian Nights,6850,35.79,34.15,31.54,-8.275206087507925,31.33,41.501,31.33,EX,ThreeForOne-AT,2,-12.46158144733166,-0.6658211794546635,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Aladdin-s-Ring?language=1&minCondition=3
95,Entomb,Odyssey,2544,19.31,22.48,20.54,-9.44498539435249,20.22,23.000999999999998,20.22,EX,WildGames,1,4.712584153288453,-1.5579357351509264,10,https://www.cardmarket.com/en/Magic/Products/Singles/Odyssey/Entomb?language=1&minCondition=3
107,Oath of Druids,Exodus,9343,16.88,17.89,14.68,-21.866485013623986,14.39,18.85,14.39,EX,qasno,1,-14.751184834123215,-1.9754768392370514,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Oath-Of-Druids?language=1&minCondition=3
9,Strip Mine,Antiquities,6944,23.96,30.88,34.76,11.162255466052933,50.0,57.527,50.0,EX,Buzzle1-,2,108.68113522537561,43.843498273878026,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Strip-Mine?language=1&minCondition=3
10,Dark Ritual,Alpha,5240,146.38,152.6,168.44,9.403942056518645,198.99,231.01499999999996,198.99,EX,RetroMagic,1,35.94070228173249,18.13702208501544,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Dark-Ritual?language=1&minCondition=3
11,Lightning Bolt,Beta,4950,185.77,210.28,230.71,8.855272853365701,270.0,278.91999999999996,270.0,EX,druler,2,45.34101308069117,17.030037709678815,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Lightning-Bolt?language=1&minCondition=3
13,Guardian Beast,Arabian Nights,6784,451.2,441.6,478.38,7.688448513733846,500.0,560.443,500.0,EX,LessIsMore,1,10.815602836879435,4.519419708181782,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Guardian-Beast?language=1&minCondition=3
14,Animate Dead,Beta,4628,266.99,260.06,277.31,6.220475280372146,315.0,347.85299999999995,315.0,EX,Iglix,1,17.981946889396603,13.591287728534851,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Animate-Dead?language=1&minCondition=3
18,Dark Ritual,Unlimited,4641,10.37,10.96,11.62,5.679862306368317,12.0,13.317999999999998,12.0,EX,Carddude1520,1,15.718418514946972,3.27022375215147,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Dark-Ritual?language=1&minCondition=3
21,Serendib Efreet,Arabian Nights,6805,446.7,423.98,445.68,4.868964279303533,463.0,477.1779999999999,463.0,EX,Diliz13,2,3.6489814192970695,3.886196374080056,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Serendib-Efreet?language=1&minCondition=3
27,Phyrexian Dreadnought,Mirage,8331,167.51,161.69,165.69,2.414146900838916,192.05,196.451,192.05,EX,tulste,1,14.649871649453777,15.909228076528464,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Phyrexian-Dreadnought?language=1&minCondition=3
29,Wrath of God,Unlimited,5087,93.7,101.33,103.66,2.2477329731815536,180.0,208.37399999999997,180.0,EX,Fiska,1,92.10245464247599,73.64460737024889,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Wrath-Of-God?language=1&minCondition=3
35,Tawnos's Coffin,Antiquities,6905,89.57,89.62,91.04,1.5597539543058014,94.98,100.536,94.98,EX,MoonVillage,1,6.039968739533339,4.327768014059751,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Tawnos-s-Coffin?language=1&minCondition=3
37,Dark Ritual,Beta,4640,97.54,101.45,102.86,1.3707952556873386,125.0,141.788,125.0,EX,Slyngelweah,1,28.152552798851744,21.52440209994167,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Dark-Ritual?language=1&minCondition=3
38,Ring of Ma'rûf,Arabian Nights,6861,79.0,76.79,77.63,1.0820559062218076,94.65,104.521,94.65,EX,DanTMTG,1,19.81012658227849,21.924513718923112,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Ring-Of-Maruf?language=1&minCondition=3
41,Sol Ring,Unlimited,5169,92.68,70.32,70.73,0.5796691644281221,90.0,112.03600000000002,90.0,EX,boensj,1,-2.891670263271479,27.244450728121016,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Sol-Ring?language=1&minCondition=3
44,Counterspell,Unlimited,4737,56.49,49.23,49.32,0.18248175182482443,70.0,81.569,70.0,EX,pirennef,1,23.915737298636923,41.93025141930251,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Counterspell?language=1&minCondition=3
48,Earthcraft,Tempest,8851,79.65,85.37,85.07,-0.35265075819914354,88.16,91.993,88.16,EX,Hister,2,10.684243565599486,3.632302809451045,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Earthcraft?language=1&minCondition=3
51,Ifh-Bíff Efreet,Arabian Nights,6813,123.72,123.18,122.29,-0.7277782320713064,123.49,146.63000000000002,123.49,EX,Magicboxx,1,-0.18590365341093112,0.9812740207702907,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Ifh-Biff-Efreet?language=1&minCondition=3
54,Yawgmoth's Will,Urza's Saga,10378,98.07,104.81,102.95,-1.8067022826614856,105.0,112.146,105.0,EX,Hatoosh,1,7.066381156316924,1.9912578921806672,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Yawgmoth-s-Will?language=1&minCondition=3
56,Argivian Archaeologist,Antiquities,6965,100.85,101.22,99.25,-1.984886649874054,105.0,119.277,105.0,EX,kasj78,1,4.11502231036193,5.793450881612091,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Argivian-Archaeologist?language=1&minCondition=3
58,Drop of Honey,Arabian Nights,6810,323.33,307.25,300.63,-2.202042377673554,322.0,355.8959999999999,322.0,EX,Bronhy,2,-0.41134444684996263,7.10840568140239,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Drop-Of-Honey?language=1&minCondition=3
62,Concordant Crossroads,Legends,7064,96.37,85.95,83.78,-2.5901169730245903,94.96,104.351,94.96,EX,Legacytcg,1,-1.4631109266369313,13.344473621389344,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Concordant-Crossroads?language=1&minCondition=3
64,Transmute Artifact,Antiquities,6929,304.29,312.84,304.65,-2.688330871491875,315.0,340.547,315.0,EX,NicolasB,1,3.5196687370600346,3.397341211226005,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Transmute-Artifact?language=1&minCondition=3
65,Aladdin,Arabian Nights,6821,45.87,52.58,51.1,-2.896281800391383,59.0,65.047,59.0,EX,Bronhy,1,28.62437322868978,15.45988258317025,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Aladdin?language=1&minCondition=3
66,City in a Bottle,Arabian Nights,6853,349.77,377.94,367.27,-2.9052195932148055,418.0,437.17299999999994,418.0,EX,Jordy,1,19.50710466878235,13.812726332126235,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/City-In-A-Bottle?language=1&minCondition=3
67,Eureka,Legends,7070,324.43,358.38,348.05,-2.9679643729349183,380.0,395.788,380.0,EX,Filemon,1,17.128502296335107,9.179715558109464,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Eureka?language=1&minCondition=3
70,Scroll Rack,Tempest,9033,22.95,23.72,22.93,-3.4452682075883083,23.0,24.637999999999998,23.0,EX,Dgvs10,1,0.21786492374727978,0.3052769297863074,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Scroll-Rack?language=1&minCondition=3
71,City of Traitors,Exodus,9371,285.28,298.64,288.04,-3.68004443827245,288.99,297.747,288.99,EX,kielj,1,1.3004767246214375,0.3298153034300752,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/City-Of-Traitors?language=1&minCondition=3
72,Humility,Tempest,8971,36.41,35.21,33.96,-3.680800942285041,36.99,37.704,36.99,EX,Amalaric,1,1.592968964570188,8.922261484098943,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Humility?language=1&minCondition=3
73,Mana Vault,Revised,5792,50.22,48.85,47.03,-3.8698702955560287,49.0,50.519,49.0,EX,hellz0r,1,-2.429311031461567,4.188815649585369,10,https://www.cardmarket.com/en/Magic/Products/Singles/Revised/Mana-Vault?language=1&minCondition=3
75,All Hallow's Eve,Legends,6974,286.78,335.12,321.59,-4.20722037376785,335.0,394.855,335.0,EX,xouloux,1,16.814282725434143,4.169905780652392,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/All-Hallow-s-Eve?language=1&minCondition=3
76,Coat of Arms,Exodus,9359,11.54,12.34,11.8,-4.57627118644067,12.0,13.044999999999998,12.0,EX,marxistdisco,1,3.9861351819757447,1.6949152542372818,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Coat-Of-Arms?language=1&minCondition=3
77,Demonic Tutor,Unlimited,4653,53.14,63.79,60.71,-5.073299291714706,65.48,112.672,65.48,NM,Tabletopdominion,1,23.221678584870162,7.857025201778954,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Demonic-Tutor?language=1&minCondition=3
80,Exploration,Urza's Saga,10457,30.97,30.62,29.11,-5.1872208862933755,32.0,34.791999999999994,32.0,EX,Mikilin,1,3.325799160477886,9.927859841978703,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Exploration?language=1&minCondition=3
81,Sol Ring,Beta,5168,475.41,495.94,470.74,-5.353273569273907,599.0,786.6189999999999,599.0,EX,alcunaidea,1,25.996508277066106,27.246463015677442,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Sol-Ring?language=1&minCondition=3
82,Vampiric Tutor,Visions,8423,37.14,39.76,37.59,-5.7728119180633,40.0,42.788,40.0,EX,Eldrazi-Enthusiast,1,7.7005923532579414,6.411279595637128,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/Vampiric-Tutor?language=1&minCondition=3
83,Diamond Valley,Arabian Nights,6866,445.4,464.8,438.35,-6.033991102999884,474.99,545.1859999999999,474.99,EX,Magicboxx,1,6.64346654692412,8.358617543059196,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Diamond-Valley?language=1&minCondition=3
84,Lion's Eye Diamond,Mirage,8323,293.13,314.86,296.02,-6.364434835484101,299.99,339.779,299.99,EX,meeples-et-cartes,1,2.340258588339649,1.3411255996216565,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Lion-s-Eye-Diamond?language=1&minCondition=3
87,Time Spiral,Urza's Saga,10310,54.45,63.49,59.22,-7.21040189125296,64.79,67.553,64.79,EX,DeKartonnenKwaak,1,18.989898989898997,9.405606214116865,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Saga/Time-Spiral?language=1&minCondition=3
88,Force of Will,Alliances,7894,51.41,52.65,49.09,-7.251986147891618,49.69,52.39399999999999,49.69,EX,Menski,1,-3.3456525967710546,1.2222448563862178,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Force-Of-Will?language=1&minCondition=3
90,Shallow Grave,Mirage,8090,68.71,74.3,68.83,-7.947116083103296,70.0,77.064,70.0,EX,Tbagbattlecat,1,1.877455974385106,1.6998401859654246,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Shallow-Grave?language=1&minCondition=3
92,Hatred,Exodus,9292,24.71,23.73,21.86,-8.554437328453801,25.0,27.363,25.0,EX,Tristan-lesda,1,1.173613921489272,14.364135407136324,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Hatred?language=1&minCondition=3
94,Lightning Bolt,Alpha,5395,453.81,394.51,360.69,-9.376472871440848,378.73,442.74799999999993,378.73,EX,TheMagicCardTraderUK,1,-16.544368788700115,5.001524855138768,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Lightning-Bolt?language=1&minCondition=3
96,Ancient Tomb,Tempest,9040,78.36,80.97,73.9,-9.566982408660342,75.0,79.39599999999999,75.0,EX,c4m3r0n60df23y,1,-4.287901990811638,1.488497970230033,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Ancient-Tomb?language=1&minCondition=3
