Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
33,Horn of Greed,Stronghold,9214,10.2,10.05,10.36,2.99227799227798,8.0,9.289,8.0,EX,Schwestern,1,-21.568627450980387,-22.779922779922774,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Horn-Of-Greed?language=1&minCondition=3
35,Volrath's Stronghold,Stronghold,9222,58.98,59.95,61.49,2.5044722719141306,55.0,60.903000000000006,55.0,EX,Demonikos666,1,-6.748050186503894,-10.554561717352417,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Volrath-s-Stronghold?language=1&minCondition=3
43,Underworld Dreams,Legends,7008,84.2,86.79,88.2,1.5986394557823091,81.99,95.0,81.99,EX,MichelPlaccini,1,-2.624703087885995,-7.040816326530622,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Underworld-Dreams?language=1&minCondition=3
44,Dance of the Dead,Ice Age,6218,15.47,15.3,15.53,1.4810045074050138,14.0,14.963999999999999,14.0,EX,roene,1,-9.502262443438918,-9.851899549259494,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Dance-Of-The-Dead?language=1&minCondition=3
47,Recurring Nightmare,Exodus,9300,47.4,49.2,49.75,1.1055276381909491,46.0,51.14,46.0,EX,EpiphanyG,1,-2.9535864978902926,-7.537688442211055,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Recurring-Nightmare?language=1&minCondition=3
48,Karakas,Legends,7219,37.1,39.51,39.94,1.0766149223835748,34.27,36.878,34.27,EX,TheMagicCardTraderUK,1,-7.628032345013472,-14.196294441662479,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Karakas?language=1&minCondition=3
52,Cursed Scroll,Tempest,9006,28.04,27.98,28.09,0.3915984336062635,24.0,30.340000000000003,24.0,EX,Baldo1986,1,-14.40798858773181,-14.560341758632964,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Cursed-Scroll?language=1&minCondition=3
54,Goblin Welder,Urza's Legacy,10637,17.52,17.34,17.37,0.1727115716753088,14.79,17.271,14.79,EX,angrygaspy,1,-15.582191780821923,-14.853195164076002,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Legacy/Goblin-Welder?language=1&minCondition=3
57,Lion's Eye Diamond,Mirage,8323,321.93,318.71,317.17,-0.4855440300154376,299.99,339.68899999999996,299.99,EX,meeples-et-cartes,1,-6.815146149784114,-5.416653529652869,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Lion-s-Eye-Diamond?language=1&minCondition=3
58,Trinisphere,Darksteel,370,17.6,17.52,17.4,-0.6896551724137989,15.0,16.761999999999997,15.0,NM,alvaro1990,1,-14.772727272727279,-13.793103448275856,10,https://www.cardmarket.com/en/Magic/Products/Singles/Darksteel/Trinisphere?language=1&minCondition=3
60,Survival of the Fittest,Exodus,9357,191.24,189.9,188.54,-0.72133234326934,177.24,201.911,177.24,EX,satansghost,1,-7.320644216691069,-5.993423146281947,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Survival-Of-The-Fittest?language=1&minCondition=3
62,Ensnaring Bridge,Stronghold,9212,12.52,13.02,12.84,-1.4018691588785024,11.0,12.325,11.0,EX,EmirM,4,-12.140575079872201,-14.330218068535824,10,https://www.cardmarket.com/en/Magic/Products/Singles/Stronghold/Ensnaring-Bridge?language=1&minCondition=3
63,Enlightened Tutor,Mirage,8269,21.18,21.7,21.39,-1.4492753623188346,20.0,20.827,20.0,NM,ZZZzzzleeper,3,-5.571293673276675,-6.498363721365126,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Enlightened-Tutor?language=1&minCondition=3
64,Aluren,Tempest,8842,33.9,31.47,31.0,-1.516129032258061,25.0,28.662,25.0,EX,JulienJ,2,-26.253687315634217,-19.35483870967742,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Aluren?language=1&minCondition=3
70,Chromium,Legends,7235,31.48,34.77,33.93,-2.475685234305934,25.99,37.715999999999994,25.99,EX,Iliaster,1,-17.439644218551468,-23.401119952844095,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Chromium?language=1&minCondition=3
73,Brushland,Ice Age,6539,10.46,11.77,11.38,-3.427065026362028,7.09,9.306,7.09,NM,maxtlion,1,-32.21797323135756,-37.69771528998243,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Brushland?language=1&minCondition=3
76,Null Rod,Weatherlight,8722,59.93,65.03,62.58,-3.9149888143176783,57.0,59.676,57.0,EX,Miggy2k,1,-4.889037210078424,-8.91658676893576,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Null-Rod?language=1&minCondition=3
82,Vaevictis Asmadi,Legends,7280,32.25,32.33,30.75,-5.138211382113815,28.95,32.587,28.95,EX,CardHouseOfTheEast,1,-10.232558139534886,-5.853658536585368,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Vaevictis-Asmadi?language=1&minCondition=3
84,Sphere of Resistance,Exodus,9367,22.86,22.66,21.47,-5.542617605961814,20.0,22.105,20.0,NM,karkow1,2,-12.510936132983375,-6.846762925011639,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Sphere-Of-Resistance?language=1&minCondition=3
86,Reanimate,Tempest,8780,12.76,13.54,12.75,-6.196078431372543,10.63,12.699,10.63,EX,SwigginPanda,3,-16.69278996865203,-16.62745098039215,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Reanimate?language=1&minCondition=3
91,Thawing Glaciers,Alliances,8041,10.55,10.78,10.04,-7.370517928286856,6.0,9.301,6.0,EX,isys59,1,-43.127962085308056,-40.23904382470119,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alliances/Thawing-Glaciers?language=1&minCondition=3
101,Oath of Druids,Exodus,9343,17.29,18.36,15.95,-15.10971786833856,14.39,18.575,14.39,EX,qasno,1,-16.772700983227292,-9.780564263322876,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Oath-Of-Druids?language=1&minCondition=3
